text,label
giày ổn nhìn nghiêng thì đẹp nhưng nhìn trực_diện thì thô nam mang sẽ đẹp hơn,0
mút được đựng trong bao nhìn rất sạch_sẽ quá ưng so với giá chăm_sóc khách_hàng tệ,1
chất_lượng sản_phẩm tuyệt_vời hàng thật 100,0
cửa hàng phục_vụ rất tốt tư_vấn nhiệt_tình chất_lượng sản_phẩm tuyệt_vời hạt nở đều,0
hàng kém mềm dễ hỏng thất_vọng,1
chất_lượng sản_phẩm tuyệt_vời chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp và chắc_chắn rất đẹp siêu ưng lsau lại ủng_hộ típ cửa_hàng siêu nhiệt_tình lại còn giao hàng cực nhanh nữa,0
quá tệ chạy không đúng giờ chất_lượng sản_phẩm rất kém chất_lượng sản_phẩm rất kém chất_lượng sản_phẩm rất kém chất_lượng sản_phẩm rất kém,1
đã xài thử miniband dùng rất thích giao hàng siêu nhanh mình mới đặt_hàng hôm_qua mà nay đã có hàng dù cửa_hàng ở hn còn mình ở hcm chất_lượng sản_phẩm tuyệt_vời cửa_hàng phục_vụ rất tốt rất đáng tiền,0
đóng gói sản_phẩm rất đẹp và chắc_chắn kem tẩy lông rất tốt serum thì chưa sử_dụng nên chưa biết ntn ạ,0
hình_như cửa_hàng giao nhầm size ý size 38 mà ở đế ghi 55 nhưng không sao hàg chuẩn f1 đẹp vlin rất phê,0
thời_gian giao hàng rất chậmkhông đúng với kiểu loai đã chọn đổi trả quá lâunoi chung không ăn_thua,1
sản_phẩm bị tróc sơn cửa_hàng phục_vụ kém,1
hàng pị trầy xước nhiều,1
đóng gói sản_phẩm rất đẹp và chắc_chắn vận_chuyển nhanh dầu xả tinh_dầu đều rất thơm cảm_ơn cửa_hàng,0
mua 3 màu thì có 1 hộp son màu 13 đã bị rách miệng chai son có dấu_hiệu lau_chùi nhưng vẫn còn vết son dính lại màu son không đều bị lẫn_màu nâu_đen thất_vọng về cửa_hàng,1
thiếu 1 nút gánkhông gắn được luôn,1
tem bảo_hành dán ngay vị_trí mở khay chỉ cần mở khay để gắn ổ cứng vào thì coi như mất bảo hànhdán tem bảo_hành như vậy có ý_nghĩa gì,1
đóng hàng rất okhàng chất_lượng chất_lượng sản_phẩm tuyệt_vời,0
mua hàng sale nên rất lo_lắng nhưg check mọi thứ thì chắc_chắn là hàng thật,0
hàng xịn đẹp tốt ngon bền long_lanh,0
quá tệ mới bật lên được 2p đã bị cháy nhắn_tin không hồi_âm còn gửi thiếu hàng làm_ăn không hề có chút gì gọi là uy_tín moi người cần thận_trọng để tránh mất tiền oan,1
hàng không đúng như ảnh chất_lượng sản_phẩm rất kém rất không đáng tiền,1
sách đẹp với được bọc chắc_chắn lắm ạ giao hàng nhanh và anh shier cux thân_thiện quan_tâm khách_hàng nữa hài long về cửa_hàng sẽ tiếp_tục ủng_hộ nhiều thêm nữa,0
chất_lượng sản_phẩm tuyệt_vời cửa_hàng phục_vụ rất tốt rất đáng tiền thời_gian giao hàng rất nhanh giày đẹp,0
hang đẹp màn rất dày đáng mua sẽ ủng_hộ tiếp cửa_hàng khi có nhu_cầu,0
cửa hàng phục_vụ tốt đóng_gói rất cẩn_thận cả hàng và quà kmãi hàng êm chắc không bị trượt chất_lượng như cam_kết,0
form hơi nhỏ size 40 mà khoảng suze 385 thôi hà,0
đóng gói sản_phẩm kém cửa_hàng phục_vụ kém không đáng tiền thiếu_phụ_kiện,1
be ty chag dug được,1
máy mới sử_dụng mà loa đã rè rẹt điện_thoại thì không_thể nghe được quá tệ,1
deal 9k nhưng cửa_hàng làm minh khá bất_ngờ hàng gói rất rất cần thậnsách đẹp bọc cả giấy bóngdù vận_chuyển tận 42k nhưng vẫn thấy vuisẽ tiếp_tục ủng_hộ cho cửa_hàng cửa_hàng phục_vụ rất tốt chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp và chắc_chắn chất_lượng sản_phẩm tuyệt_vời,0
đóng gói sản_phẩm rất đẹp và chắc chắnchất lượng chưa dùng chưa biết như thế_nào cho cửa_hàng 5 sao chất_lượng tốt sẽ ủng_hộ tiếp,0
âm_thanh không trong nghe có cảm_giác ồn voice bị nhiễu âm và mình xài 1 tuần thì hư nghe đúng 3 lầnthật sự thất_vọng,1
mua hàng lần thứ n nói_chung là rất thích mối tội hay bị hết hàng quá,0
giao hàng nhanh đến_nỗi không chuẩn_bị kịp chiền nv gọishop này số 1 chất_lượng tốt,0
giày đẹp cửa_hàng phục_vụ tốt thêm anh giao hàng dễ_thương tận_tình,0
bực_bội kinh_khủng có quà tặng thì hãy bán còn không thì ngưng sale đừng có dùng con gấu bông ra mà dụ khách mua nữa nếu không đủ hoạ,1
thích lắm cửa_hàng ơi sẽ ủng_hộ cửa_hàng tiếp,0
hộp lộn_xộn thời_gian giao hàng rất chậm,1
ô phò không nên mua,1
quạt tốt đáng mua,0
sao sử_dụng không được,1
chất_lượng sản_phẩm tuyệt_vời đi rất êm 5 cho sản_phẩm,0
mua 5 bảng chỉ giao 4 bảng nhưng vẫn tính tiền 5 không chịu hoàn tiền hay giao bù sản_phẩm gì luôn hàng thì giao tận gần 10 ngày mới có nhắn_tin thì không thèm trả_lời thái_độ phục_vụ rất kém lần đầu cũng là lần cuối,1
rất đáng tiền cửa_hàng phục_vụ rất tốt đóng_gói sản_phẩm rất đẹp và chắc_chắn chất_lượng sản_phẩm tuyệt_vời,0
sản_phẩm xài tốt lắm nha khi nào máy hư mình sẽ ủng_hộ mua tiếp,0
cửa hàng phục_vụ rất kém giao sai màu sản_phẩm,1
sạc ip6 mà được 4 lần ngang với cục sạc xiaomi 10000,1
cửa hàng phục_vụ rất tốt,0
chuyển hàng nhanhsp tốt,0
sản_phẩm tạm được 1bên thì cũ 1bên thì mới loại vải có_thể bay_màu sau 1thời giangiao hàng tạm nc tạm đcshop khắc_phục lại nhé,0
nhìn đẹp quá mà chạy android là thấy không muốn mua rồi thích cái nào nghiêm_túc hơn phù_hợp đo vận_động hơn garmin fitbit thẳng tiến,1
phải có otg mới dùng được nha ai không xài được thì đừng vào rate 1 sao nhá tội cửa_hàng lắm,0
mới dùng thì ổn nhưng không đặt đk mật_khẩu,0
đóng gói sản_phẩm rất đẹp và chắc_chắn chất_lượng sản_phẩm tuyệt_vời ủng_hộ cửa_hàng nhiều,0
mang thích lắm nhé rất đáng tiền,0
chất_lượng sản_phẩm tuyệt_vời cửa_hàng còn tặng thêm 2 dây_buộc tóc,0
quá mắc,1
rất đẹp tk cửa_hàng,0
cửa_hàng đóng nhầm hàng mà khách_hàng nhắn_tin không trả lờicần xem lại,1
đóng gói sản_phẩm rất chắc_chắn chất_lượng sản_phẩm tuyệt_vời cám_ơn cửa_hàng,0
sản_phẩm nhẹ_tay lỏng_lẻo,1
sản_phẩm giong trong hình,0
chất_lượng sản_phẩm uyệt vời,0
bánh rất rất rất ngon vừa nhận được thì hết ngay 1 bịt hihi,0
dép y hình rất đẹp chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp và chắc_chắn thời_gian giao hàng rất nhanh,0
chưa nhận được hàng mà đã báo nhận hàng,1
mới nhận được hàng chưa sử_dụng nên chưa biết,0
xài được 3 ngày cháy cmnr,1
về chất_lượng chưa đánh_giá nhưng thời_gian giao hàng nhanh dây sạc đẹp rẻ hơn so với cửa_hàng cảm_ơn,0
chất_lượng sản_phẩm rất kém mùi hôi khó_chịu để nhiều ngày không hết đế đúc liền nhưng các viền không đều sắc nét kiểu đúc dép nhựa rẻ_tiền chứ không phải làm bằng máy phần vải thì mỏng không được như trong hình,1
hạnh_nhân thì bị bể ntn lần nào cũng vậy không 1 đơn hàng nào tốt hết không bị cái này thì lại gửi nhầm chủ cửa_hàng xem_lại nhé,1
cửa hàng phục_vụ khách chu_đáo,0
giao thiếu sản_phẩm cửa_hàng làm làm_ăn thiếu trách_nhiệm,1
xem nhận_xét của các bạn có_vẻ hay mình mua về đọc ngay nhưng cảm_thấy hơi thất_vọng tản_văn đúng là man_mác buồn nhưng chưa tới chuyện này lại na_ná chuyện kia giống như tác_giả chỉ mang một nỗi buồn rồi xé nhỏ nó ra phân_bổ cả tập truyện mỗi câu_chuyện vừa chớm mở_cửa cảm_xúc vội đóng lại làm người đọc bị cắt mạch cảm_xúc khi đọc hết quyển mình không còn nhớ bất_cứ tản_văn nào không đọng lại được bất_cứ điều gì,1
như con c,1
rất không đáng tiền rất không đáng tiền rất không đáng tiền rất không đáng tiền rất không đáng tiền rất không đáng tiền rất không đáng tiền rất không đáng tiền rất không đáng tiền rất không đáng tiền rất không đáng tiền rất không đáng tiền rất không đáng tiền rất không đáng tiền,1
chất_lượng sản_phẩm rất kém đóng_gói sản_phẩm rất kém cửa_hàng phục_vụ rất kém rất không đáng tiền dinh lua gat người_ta hay sao vay giao hang bi hu ma không cho doi,1
sản_phẩm không đúng như mong_đợi,1
chán luôn ý,1
đóng gói đẹp nhưng lõi không ra thể_thống gì cả không hề có tác_dụng dưỡng môi bôi không khác gì bạn lấy dầu_ăn bôi lên môi ấy tốt nhất đừng phí tiền vì thỏi dưỡng này,1
chất_lượng hợp với giá tiền có điều lúc hỏi mua hàng check tn rất nhanh đến khi nhận hàng_không vừa nhắn_tin báo đổi đang trực_tuyến shoe vẫn không check tn dù đã alo báo rồi vẫn không trả_lời,1
dặt cửa_hàng size 5 mà cửa_hàng giao 1bo đúng size còn 2 bộ còn lại size số 3hết size thì cửa_hàng nói hết chứlàm ăn kiểu này sao lâu_dài được shopvải thun mỏngđặt đồ bé trai mà gửi đồ bé gái mà_còn size nhỏ nữathất vọng,1
hàng không giống hình size bậy_bạ giày dơ giá rẻ nhưng chất_lượng không đáng nửa giá,1
chất_lượng sản_phẩm tuyệt_vời rất đẹp mọi người nên mua ở cửa_hàng này nhé,0
chất_lượng sản_phẩm tuyệt_vời giao hàng cực nhanh cửa_hàng uy_tín,0
minh đăt 2 món đồ giao có 1 và nói tôi đươc giảm tiên sif mà không đươc tai sao,1
vừa rẻ lại đẹp,0
giay đẹp nhu trong hìnhrat tốt hài_lòng,0
gối có mùi hôi khó_chịu quá có cách xử_lý không,1
chất_lượng sản_phẩm tuyệt vờirẽ và mang êm,0
giày rất tốt,0
quần kém chất_lượng sản_phẩm xấu giặc ra_màu nhắn_tin không trả_lời,1
hài_lòng với cửa_hàng lắm luôn giá rẻ hàng tốt giao hàng nhanh lại còn có quà đáng yêu quá,0
tại_sao không mua được hàng vậy cho tôi biết / bình_thường tại_sao nó cứ nói là hàng_không hợp_lệ là tại_sao,1
chất_lượng sản_phẩm tuyệt_vời phù_hợp với những người mới học như mình,0
sản_phẩm y_hình chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp và chắc_chắn cửa_hàng phục_vụ rất tốt thời_gian giao hàng rất nhanh,0
đeo được 1 lần ra_màu dính tay nãn,1
hình sản_phẩm nhật giao sản_phẩm trung_quốc mình đã hỏi trước nhưng vẫn giao sai,1
sản_phẩm quá khác mô_tả dat hang mot dang giao hang mot neo,1
hàng chuẩn vừa nhận được hàng vì lần đầu thử dùng vietnampost giao hàng lâu dù cửa_hàng đã gửi từ sớm và cửa_hàng ngay q3 mình q5 khá gần dù gì đi_nữa cũng cảm_ơn cửa_hàng ngoài alenguyen94 giờ mình có thêm 1 lựa_chọn ngay cạnh nữa hihi rất đáng tiền,0
chất_lượng sản_phẩm tuyệt_vời tốt,0
chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp và chắc_chắn và rất dễ_thương nx cửa_hàng phục_vụ rất tốt,0
cỡ giày hơi rộng nhưng đi rất êm chân quá ổn cho giày,0
không giống như mo tảchi có scla không,1
túi bỉm đựng ngoài bị rách 1 vết khá to vết rách chắn chắn do rách trước,1
ai mua hàng của cửa_hàng chắc không cần ghi_chú màu_sắc của các mặt_hàng đâu dù đã ghi_chú rất rõ nhưng vẫn giao sai gọi điện thì chủ cửa_hàng bảo là bán rẻ nên không đọc ghi_chú của khách lấy ngẫu_nhiên thôi,1
bánh siu bự chất_lượng sản_phẩm tuyệt_vời,0
nếu phát_hiện tham_nhũng thì chấp_nhận những hình_phạt sau đây ngoài việc phải bị xử_lý theo pháp_luật hiện_hành cá_nhân tham_nhũng mức_độ lớn có qui_định cụ_thể thí_dụ bao_nhiêu tỷ đồng trở lên thì suốt đời chỉ được ở trong nhà cấp 4 với diện_tích 16m2 không được mua_sắm xe_hơi và tiện_nghi sang_trọng bị tịch_thu toàn_bộ tài_sản,1
đông hồ đẹp rất ưng,0
cửa_hàng chuẩn_bị hàng rất kĩ giao không lẫn món nào cả nếu có 10 sao cũng cho luôn,0
hoàn_toàn chưa nhận được đơn hàng sao có_thể đánh_giá được,1
đóng gói sản_phẩm kém đóng nắp hở bị xì bọt bị pha chất_lỏng nhiều,1
uy_tín chất_lượng lắm ạ,0
con e y_hệt con nàynghe ba mạnh không rè cũng mừng,0
chất giấy thật_sự tệ rìa cắt bở và mục mình có cuốn này nhưng mua ở hiệu_sách so_sánh thì kiểu f3 vậy giao hàng chậm,1
giày đẹp nhưng bị lỗi đèn 1 xíu ngại đổi trả nên cửa_hàng hứa lần sau bù quà km dhop phục_vụ rất tốt,0
mất chất rồi ơi,1
rất đẹp nhưng hơi to,1
đặt da trắng mà giao lưới trắng rất không hài_lòng,1
ai có ý_định mua sản_phẩm này thì đừng mua nha lừa_đảo khách_hàng bán phẩm kém chất_lượng giá tiền tuy không cao nhưng mua về không xài được chứ không phải là xài 1 thời_gian là hư gọi điện không bắt máy khách_hàng máy làm tóc của cửa_hàng này mua về chưng rồi vứt sọt rác mình không đi đổi vì đi ra tận bưu_điện,1
sản_phẩm sử_dụng rất ưng_ý cửa_hàng còn tặng quà kèm theo đóng_gói sản_phẩm rất đẹp và chắc_chắn sẽ ủng_hộ cửa_hàng dài_dài,0
10 sao luôn nhé chất_lượng sản_phẩm tuyệt_vời,0
các sản_phẩm của lg dùng rất tốt và nhiều tính_năng thiết_thực,0
không có tí hiệu_quả nào rất thất vong về sản_phẩm t sẽ không bao_giờ mua nữa,1
cửa_hàng gởi hàng nhanh gói hàng chắc_chắn cửa_hàng quên bỏ sample cho em,0
chất_lượng sản_phẩm tuyệt_vời táo ngon,0
mới dùng được 7 gói mà khéo giảm được gần 5kg chắc do hợp trà này dùng nhiều loại rồi mà không thành_công mà riêng loại này lại hợp cơ giờ bụng nhỏ đi rất nhiều trà không mệt nói_chung quá là tốt lại rẻ mua rồi sẽ mua tiếp 10 sao mình cũng tặng cửa_hàng,0
chất không được mềm hơi thô ráp,0
chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp và chắc_chắn rất đáng tiền thời_gian giao hàng rất nhanh mình rất thích cảm_ơn cửa_hàng,0
cửa_hàng lừa đảogian dối lật lọnửi hàng thiếu còn nói ngược là khách ăn_gian,1
chưa kiểm_tra nhưng cửa_hàng đóng hàng kĩ có bao băng keo lại để không bị chảy,0
